date;exits;year;month;day;weekday;in_sample;exits_yesterday;exits_last_week;daily_roll;daily_ewma_fast;daily_ewma_slow;weekday_roll;weekday_ewma_fast;weekday_ewma_slow
2012-03-21;16299.0;2012;3;21;2;True;15940.0;30760.0;20321.45;15930.782248294925;15388.38759991341;14665.75;29488.818860399828;18752.492043758648
2012-03-22;17609.0;2012;3;22;3;True;16299.0;29295.0;21236.55;16281.465821347376;15843.693799956705;14550.5;28087.16637837338;18064.51508893911
2012-03-23;17897.0;2012;3;23;4;True;17609.0;28953.0;20124.15;17545.78408673083;16726.34689997835;13808.0;27764.550961818764;17710.851032371567
2012-03-24;5876.0;2012;3;24;5;True;17897.0;8457.5;18994.75;17880.27543270147;17311.673449989175;6004.375;8378.559318344749;7014.236035183176
2012-03-25;4970.0;2012;3;25;6;True;5876.0;8637.0;16506.35;6447.632163461975;11593.836724994588;5419.5;8555.461447641395;6875.459468398797
2012-03-26;16462.0;2012;3;26;0;True;4970.0;16100.0;14073.85;5040.363436355332;8281.918362497294;14589.5;16645.880814928703;16710.282491151105
2012-03-27;17642.0;2012;3;27;1;True;16462.0;15940.0;12824.75;15918.112544588348;12371.959181248647;14243.75;16513.582556651647;16921.864287258322
2012-03-28;18258.0;2012;3;28;2;True;17642.0;16299.0;13743.2;17559.910121170873;15006.979590624323;15242.0;16927.08661239999;17525.746021879324
2012-03-29;15584.0;2012;3;29;3;True;18258.0;17609.0;14705.3;18224.75762481766;16632.48979531216;15193.25;18107.960303732067;17836.757544469554
2012-03-30;17418.0;2012;3;30;4;True;15584.0;17897.0;14653.7;15709.750363086556;16108.24489765608;15038.0;18366.88337913423;17803.925516185784
2012-03-31;5396.0;2012;3;31;5;True;17418.0;5876.0;14801.5;17336.6547791946;16763.122448828042;6179.125;5995.16949134975;6445.118017591588
2012-04-01;4117.0;2012;4;1;6;True;5396.0;4970.0;13711.2;5964.602608533076;11079.561224414021;5789.0;5140.736259411495;5922.729734199398
2012-04-02;19540.0;2012;4;2;0;True;4117.0;16462.0;12362.0;4204.981076596813;7598.280612207011;16300.5;16470.75622928232;16586.141245575553
2012-04-03;12687.0;2012;4;3;1;True;19540.0;17642.0;12526.3;18809.76100364747;13569.140306103505;16601.25;17588.26583603103;17281.93214362916
2012-04-04;18338.0;2012;4;4;2;True;12687.0;18258.0;13207.4;12978.560047792736;13128.070153051753;17267.5;18194.623172019048;17891.873010939664
2012-04-05;16964.0;2012;4;5;3;True;18338.0;15584.0;14544.2;18082.788573704416;15733.035076525877;16523.0;15704.188585892003;16710.378772234777
2012-04-06;14543.0;2012;4;6;4;True;16964.0;17418.0;14594.4;17017.275646366877;16348.517538262939;16994.25;17463.184922815915;17610.962758092894
2012-04-07;6643.0;2012;4;7;5;True;14543.0;5396.0;14284.5;14660.822649826994;15445.75876913147;6673.5;5424.531880540464;5920.5590087957935
2012-04-08;4677.0;2012;4;8;6;True;6643.0;4117.0;13123.0;7024.8010785631905;11044.379384565735;6218.0;4165.749345686262;5019.864867099699
2012-04-09;18393.0;2012;4;9;0;True;4677.0;19540.0;12032.3;4788.800051360152;7860.689692282867;20208.75;19393.84553472773;18063.070622787774
2012-04-10;19175.0;2012;4;10;1;True;18393.0;12687.0;12129.8;17745.180954826672;13126.844846141434;18865.0;12920.393611239571;14984.46607181458
2012-04-11;18212.0;2012;4;11;2;True;19175.0;18338.0;13507.7;19106.91337880127;16150.922423070717;20913.75;18331.172532000906;18114.936505469832
2012-04-12;19271.0;2012;4;12;3;True;18212.0;16964.0;14917.2;18254.61492280006;17181.46121153536;19863.0;16904.00898028057;16837.18938611739
2012-04-13;19050.0;2012;4;13;4;True;19271.0;14543.0;14890.3;19222.600710609528;18226.23060576768;19702.75;14682.056424895996;16076.981379046447
2012-04-14;20906.0;2012;4;14;5;True;19050.0;6643.0;15526.6;19058.219081457595;18638.115302883838;6593.125;6584.977708597165;6281.779504397897
2012-04-15;16449.0;2012;4;15;6;True;20906.0;4677.0;15783.4;20818.010432450363;19772.05765144192;5600.25;4652.654730746965;4848.4324335498495
2012-04-16;38334.0;2012;4;16;0;True;16449.0;18393.0;15731.9;16657.04811583097;18110.52882572096;17623.75;18440.65931117751;18228.035311393887
2012-04-17;39502.0;2012;4;17;1;True;38334.0;19175.0;18111.0;37301.76419599195;28222.26441286048;16361.0;18877.161600535215;17079.73303590729
2012-04-18;39703.0;2012;4;18;2;True;39502.0;18212.0;21396.9;39397.22686647581;33862.13220643024;17776.75;18217.674882476233;18163.468252734914
2012-04-19;40049.0;2012;4;19;3;True;39703.0;19271.0;24899.5;39688.43937459408;36782.56610321512;17357.0;19158.28614191812;18054.094693058694
2012-04-20;39843.0;2012;4;20;4;True;40049.0;19050.0;27065.1;40031.83044640924;38415.78305160756;17227.0;18842.00268689981;17563.490689523223
2012-04-21;6101.0;2012;4;21;5;True;39843.0;20906.0;29131.9;39851.99192601949;39129.39152580378;9705.25;20224.046557552247;13593.88975219895
2012-04-22;3249.0;2012;4;22;6;True;6101.0;16449.0;27920.8;7708.190091715215;22615.19576290189;7553.25;15887.269272892712;10648.716216774925
2012-04-23;8899.0;2012;4;23;0;True;3249.0;38334.0;26318.6;3461.3423853197723;12932.097881450945;23182.25;37386.698062437026;28281.017655696945
2012-04-24;9094.0;2012;4;24;1;True;8899.0;39502.0;25303.5;8640.063923110465;10915.548940725472;22251.5;38519.864838120724;28290.866517953647
2012-04-25;9411.0;2012;4;25;2;True;9094.0;39703.0;24122.3;9072.383996338593;10004.774470362736;23627.75;38679.88928011791;28933.234126367457
2012-04-26;8792.0;2012;4;26;3;True;9411.0;40049.0;23418.5;9394.875428397077;9707.887235181368;22967.0;39054.2041019961;29051.547346529347
2012-04-27;9476.0;2012;4;27;4;True;8792.0;39843.0;20464.3;8820.708353733193;9249.943617590685;22713.5;38842.95250889999;28703.245344761614
2012-04-28;14346.5;2012;4;28;5;True;9476.0;6101.0;17461.7;9444.795635892056;9362.971808795342;9761.5;6773.526026550107;9847.444876099475
2012-04-29;10821.0;2012;4;29;6;True;14346.5;3249.0;14926.05;14113.08550647105;11854.735904397672;7123.0;3850.822346328225;6948.858108387462
2012-04-30;31752.0;2012;4;30;0;True;10821.0;8899.0;12003.25;10977.76597649862;11337.867952198836;21291.5;10255.55705059224;18590.008827848473
2012-05-01;33166.0;2012;5;1;1;True;31752.0;9094.0;11194.15;30762.75076078565;21544.93397609942;20114.5;10495.231658958131;18692.433258976824
2012-05-02;33248.0;2012;5;2;2;True;33166.0;9411.0;13900.65;33051.559560037414;27355.46698804971;21416.0;10804.756632386569;19172.11706318373
2012-05-03;33757.0;2012;5;3;3;True;33248.0;8792.0;16900.55;33238.645693335115;30301.733494024855;21269.0;10233.057338190292;18921.773673264674
2012-05-04;33628.0;2012;5;4;4;True;33757.0;9476.0;19386.35;33732.31646158739;32029.366747012427;20728.0;10874.42630994762;19089.622672380807
2012-05-05;23854.5;2012;5;5;5;True;33628.0;14346.5;21839.75;33632.96745055178;32828.68337350621;11999.125;13985.88219174048;12096.972438049737
2012-05-06;15499.0;2012;5;6;6;True;23854.5;10821.0;23284.1;24320.141307169135;28341.591686753105;8799.0;10489.08677839658;8884.929054193732
2012-05-07;49671.0;2012;5;7;0;True;15499.0;31752.0;23954.8;15919.054347960435;21920.295843376553;24344.5;30728.359859552012;25171.004413924238
2012-05-08;51016.0;2012;5;8;1;True;49671.0;33166.0;27974.3;48063.76449276002;35795.64792168827;25234.25;32086.439602807528;25929.216629488412
2012-05-09;49640.0;2012;5;9;2;True;51016.0;33248.0;31641.25;50875.4173567981;43405.823960844136;25143.5;32179.27412535174;26210.058531591865
2012-05-10;51455.0;2012;5;10;3;True;49640.0;33757.0;35523.15;49698.82939794277;46522.91198042207;25467.25;32636.812254199536;26339.386836632337
2012-05-11;50872.0;2012;5;11;4;True;51455.0;33628.0;37493.45;51371.37282847346;48988.955990211034;25499.25;32544.496490949885;26358.811336190403
2012-05-12;13406.0;2012;5;12;5;True;50872.0;23854.5;39264.05;50895.77965849874;49930.47799510552;16302.0;23384.565818654308;17975.736219024868
2012-05-13;6897.0;2012;5;13;6;True;13406.0;15499.0;37279.85;15191.227602785657;31668.23899755276;11504.5;15260.43270373317;12191.964527096865
2012-05-14;27106.0;2012;5;14;0;True;6897.0;49671.0;34593.85;7291.96321918027;19282.61949877638;32164.0;48768.96951712152;37421.00220696212
2012-05-15;28700.0;2012;5;15;1;True;27106.0;51016.0;33941.65;26162.474439008583;23194.30974938819;33194.5;50114.59236203846;38472.608314744204
2012-05-16;29687.0;2012;5;16;2;True;28700.0;49640.0;34426.2;28579.1654494766;25947.154874694097;33000.5;48808.536863111985;37925.029265795936
2012-05-17;30525.0;2012;5;17;3;True;29687.0;51455.0;35845.0;29634.2459737846;27817.07743734705;33513.25;50558.89582162855;38897.193418316165
2012-05-18;29852.0;2012;5;18;4;True;30525.0;50872.0;33930.4;30482.58314160879;29171.038718673524;33454.75;49999.26173766428;38615.405668095205
2012-05-19;15557.5;2012;5;19;5;True;29852.0;13406.0;31814.0;29882.027768648037;29511.519359336762;14427.0;13881.169800888301;15690.868109512434
2012-05-20;12981.0;2012;5;20;6;True;15557.5;6897.0;28405.75;16239.620369935621;22534.50967966838;9116.5;7295.25870017777;9544.482263548432
2012-05-21;39819.0;2012;5;21;0;True;12981.0;27106.0;24558.35;13136.172398568362;17757.75483983419;29357.0;28137.56997700579;32263.50110348106
2012-05-22;41428.0;2012;5;22;1;True;39819.0;28700.0;23453.05;38548.38916183658;28788.377419917095;30494.0;29719.742493430404;33586.3041573721
2012-05-23;44151.0;2012;5;23;2;True;41428.0;29687.0;26255.25;41290.87567437317;35108.188709958544;30496.5;30597.549374433904;33806.01463289797
2012-05-24;42887.0;2012;5;24;3;True;44151.0;30525.0;29980.65;44014.80360354158;39629.59435497927;31132.25;31478.99503912517;34711.09670915808
2012-05-25;41385.0;2012;5;25;4;True;42887.0;29852.0;31558.75;42940.70493350198;41258.297177489636;30957.0;30811.393416079252;34233.7028340476
2012-05-26;11087.5;2012;5;26;5;True;41385.0;15557.5;32827.25;41459.08118730962;41321.64858874482;16791.125;15477.674752423252;15624.184054756217
2012-05-27;7550.0;2012;5;27;6;True;11087.5;12981.0;30967.3;12533.76577082427;26204.57429437241;11549.5;12710.250414294178;11262.741131774215
2012-05-28;7581.0;2012;5;28;0;True;7550.0;39819.0;28669.8;7787.322179563061;16877.287147186205;37087.0;39262.74142747646;36041.25055174053
2012-05-29;14420.0;2012;5;29;1;True;7581.0;41428.0;26442.7;7590.824865693479;12229.143573593103;38577.5;40870.46392825859;37507.15207868605
2012-05-30;20634.0;2012;5;30;2;True;14420.0;44151.0;26328.95;14094.801184080641;13324.57178679655;39181.5;43505.59758925876;38978.50731644899
2012-05-31;21744.0;2012;5;31;3;True;20634.0;42887.0;27094.25;20322.609580194316;16979.285893398275;39656.0;42343.76166852977;38799.04835457904
2012-06-01;21469.0;2012;6;1;4;True;21744.0;41385.0;25286.75;21676.314741914015;19361.64294669914;38934.25;40881.4949245752;37809.351417023805
2012-06-02;25553.5;2012;6;2;5;True;21469.0;11087.5;23290.85;21478.87213056733;20415.32147334957;15976.375;11296.555940591585;13355.842027378108
2012-06-03;21395.0;2012;6;3;6;True;25553.5;7550.0;21431.1;25359.470101455587;22984.410736674785;10731.75;7795.726210204485;9406.370565887108
2012-06-04;52765.0;2012;6;4;0;True;21395.0;7581.0;19281.9;21583.784290545504;22189.705368337392;31044.25;9089.654353689357;21811.125275870265
2012-06-05;55140.0;2012;6;5;1;True;52765.0;14420.0;20419.9;51280.180204311684;37477.3526841687;33891.0;15679.545901345648;25963.576039343025
2012-06-06;54421.0;2012;6;6;2;True;55140.0;20634.0;24825.15;54956.199057348174;46308.67634208435;36028.0;21723.123694726608;29806.253658224494
2012-06-07;56106.0;2012;6;7;3;True;54421.0;21744.0;29512.25;54446.48566939754;50364.838171042175;36652.75;22724.94103183475;30271.52417728952
2012-06-08;53096.0;2012;6;8;4;True;56106.0;21469.0;34364.75;56026.97550806655;53235.41908552109;35894.5;22393.404520217868;29639.175708511902
2012-06-09;12148.0;2012;6;9;5;True;53096.0;25553.5;38232.35;53235.570262288886;53165.709542760545;16401.125;24874.59790193293;19454.671013689054
2012-06-10;7643.0;2012;6;10;6;True;12148.0;21395.0;37383.75;14104.550964870901;32656.854771380273;12205.75;20747.415533819258;15400.685282943554
2012-06-11;23964.0;2012;6;11;0;True;7643.0;52765.0;35973.65;7950.692903089091;20149.927385690135;31817.75;50685.22163588997;37288.06263793513
2012-06-12;23911.0;2012;6;12;1;True;23964.0;55140.0;36223.15;23201.461566813767;22056.963692845067;34922.0;53260.93075720693;40551.78801967151
2012-06-13;24170.0;2012;6;13;2;True;23911.0;54421.0;36058.9;23877.21245556256;22983.98184642253;37223.25;52863.95827117746;42113.62682911225
2012-06-14;23434.0;2012;6;14;3;True;24170.0;56106.0;36336.4;24156.05773597917;23576.990923211266;37815.5;54516.4257634207;43188.76208864476
2012-06-15;24556.0;2012;6;15;4;True;23434.0;53096.0;33403.3;23468.383701713294;23505.495461605635;36450.5;51633.971643819896;41367.58785425595
2012-06-16;16319.5;2012;6;16;5;True;24556.0;12148.0;30344.9;24504.20874770063;24030.747730802817;16086.625;12754.028471520616;15801.335506844527
2012-06-17;11404.0;2012;6;17;6;True;16319.5;7643.0;26534.75;16709.248035604793;20175.12386540141;12392.25;8267.019787324727;11521.842641471776
2012-06-18;37097.0;2012;6;18;0;True;11404.0;23964.0;22064.55;11656.630858838324;15789.561932700704;31032.25;25236.43912551857;30626.031318967565
2012-06-19;39055.0;2012;6;19;1;True;37097.0;23911.0;20464.65;35885.553850420874;26443.28096635035;33724.75;25308.61575034319;32231.394009835756
2012-06-20;39143.0;2012;6;20;2;True;39055.0;24170.0;23155.35;38904.07399287718;32749.140483175175;35844.0;25536.378965294167;33141.81341455612
2012-06-21;37886.0;2012;6;21;3;True;39143.0;23434.0;26305.35;39131.62257108939;35946.070241587586;36042.75;24914.115512543845;33311.38104432238
2012-06-22;36528.0;2012;6;22;4;True;37886.0;24556.0;27697.55;37945.31536052807;36916.03512079379;35126.5;25845.42722113428;32961.793927127976
2012-06-23;24978.0;2012;6;23;5;True;36528.0;16319.5;28959.25;36595.4912076442;36722.0175603969;16277.125;16149.715641500983;16060.417753422264
2012-06-24;20986.0;2012;6;24;6;True;24978.0;11404.0;29040.05;25531.213867030678;30850.00878019845;11998.0;11254.619989872604;11462.921320735888
2012-06-25;49693.0;2012;6;25;0;True;20986.0;37097.0;28795.25;21202.43875557289;25918.004390099224;30351.75;36532.211386929455;33861.51565948378
2012-06-26;53894.0;2012;6;26;1;True;49693.0;39055.0;31308.95;48336.30660740823;37805.502195049616;33131.5;38400.410273825866;35643.19700491788
2012-06-27;53771.0;2012;6;27;2;True;53894.0;39143.0;35066.4;53629.347933686106;45849.75109752481;34592.0;38495.06566501401;36142.40670727806
2012-06-28;54117.0;2012;6;28;3;True;53771.0;37886.0;39303.1;53764.254663508866;49810.3755487624;34792.5;37268.291214883044;35598.69052216119
2012-06-29;52455.0;2012;6;29;4;True;54117.0;36528.0;41005.1;54100.202603024234;51963.6877743812;33912.25;36019.306058149254;34744.89696356399
2012-06-30;15767.0;2012;6;30;5;True;52455.0;24978.0;42345.1;52533.34298109639;52209.3438871906;19749.75;24557.605506738142;20519.20887671113
2012-07-01;10555.0;2012;7;1;6;True;15767.0;20986.0;40007.5;17517.778237195067;33988.1719435953;15357.0;20522.600951898694;16224.460660367944
2012-07-02;30663.0;2012;7;2;0;True;10555.0;49693.0;37274.4;10886.56086843786;22271.58597179765;40879.75;49066.29578032997;41777.257829741895
2012-07-03;31169.0;2012;7;3;1;True;30663.0;53894.0;36687.9;29721.264803258946;26467.292985898825;43000.0;53156.21001303933;44768.59850245894
2012-07-04;12492.0;2012;7;4;2;True;31169.0;53771.0;37307.0;31100.06022872662;28818.14649294941;42876.25;53043.57455547686;44956.70335363903
2012-07-05;29186.0;2012;7;5;3;True;12492.0;54117.0;36457.6;13378.09810612984;20655.073246474705;42885.75;53314.680534042054;44857.8452610806
2012-07-06;29259.0;2012;7;6;4;True;29186.0;52455.0;34406.9;28433.242766958563;24920.536623237353;41658.75;51672.347907530915;43599.94848178199
2012-07-07;6748.0;2012;7;7;5;True;29259.0;15767.0;31943.4;29219.678226998025;27089.768311618674;17303.125;16185.600262225626;18143.104438355564
2012-07-08;4100.0;2012;7;8;6;True;6748.0;10555.0;27241.1;7818.079915571336;16918.884155809337;12647.0;11029.647664376129;13389.730330183971
2012-07-09;15409.0;2012;7;9;0;True;4100.0;30663.0;22239.4;4277.051424551017;10509.442077904669;35354.25;31539.347418110952;36220.12891487095
2012-07-10;16305.0;2012;7;10;1;True;15409.0;31169.0;18534.8;14878.907210692903;12959.221038952335;37007.25;32216.010000620925;37968.79925122947
2012-07-11;17109.0;2012;7;11;2;True;16305.0;12492.0;18588.6;16237.090819556804;14632.110519476168;32394.0;14423.027359784615;28724.351676819515
2012-07-12;16188.0;2012;7;12;3;True;17109.0;29186.0;19244.0;17067.48051521699;15870.555259738085;36155.75;30334.984787335336;37021.9226305403
2012-07-13;15683.0;2012;7;13;4;True;16188.0;29259.0;17796.5;16229.880024534143;16029.277629869042;35699.5;30326.302281310996;36429.474240890995
2012-07-14;24105.0;2012;7;14;5;True;15683.0;6748.0;16247.9;15709.041905930197;15856.138814934522;15953.125;7197.409536296458;12445.552219177782
2012-07-15;15866.0;2012;7;15;6;True;24105.0;4100.0;17409.2;23705.19247171096;19980.56940746726;11761.25;4429.983222113149;8744.865165091986
2012-07-16;42723.0;2012;7;16;0;True;15866.0;15409.0;16077.2;16239.294879605284;17923.284703733632;33215.5;16177.111781814807;25814.564457435474
2012-07-17;43124.0;2012;7;17;1;True;42723.0;16305.0;17423.6;41461.87118474311;30323.142351866816;35105.75;17062.667142886712;27136.899625614737
2012-07-18;42025.0;2012;7;18;2;True;43124.0;17109.0;21061.2;43044.8510087973;36723.57117593341;30628.75;16981.096540942126;22916.675838409756
2012-07-19;44454.0;2012;7;19;3;True;42025.0;16188.0;24853.7;42073.56433375225;39374.285587966704;34344.25;16861.665942254065;26604.96131527015
2012-07-20;40849.0;2012;7;20;4;True;44454.0;15683.0;27758.2;44340.64592065487;41914.14279398335;33481.25;16380.300108633857;26056.237120445498
2012-07-21;15362.5;2012;7;21;5;True;40849.0;24105.0;30212.6;41015.26885336451;41381.571396991676;17899.5;23299.876644585544;18275.276109588893
2012-07-22;11832.0;2012;7;22;6;True;15362.5;15866.0;30037.95;16584.060421588787;28372.035698495838;12876.75;15321.427772481577;12305.432582545993
2012-07-23;32192.0;2012;7;23;0;True;11832.0;42723.0;29602.35;12058.288591504228;20102.017849247917;34622.0;41458.91008484832;34268.78222871774
2012-07-24;34511.0;2012;7;24;1;True;32192.0;43124.0;31253.25;31233.251837690677;26147.00892462396;36123.0;41882.98414966127;35130.44981280737
2012-07-25;33568.0;2012;7;25;2;True;34511.0;42025.0;32293.85;34354.91675417575;30329.00446231198;31349.25;40832.43316861629;32470.837919204878
2012-07-26;33762.0;2012;7;26;3;True;33568.0;44454.0;34064.05;33605.47222638932;31948.502231155988;35986.25;43140.079330583525;35529.480657635075
2012-07-27;32415.0;2012;7;27;4;True;33762.0;40849.0;33167.95;33754.54629649473;32855.251115577994;34561.5;39683.82381469684;33452.61856022275
2012-07-28;7874.0;2012;7;28;5;True;32415.0;15362.5;32097.05;32478.787918880702;32635.125557788997;15495.625;15740.470316408835;16818.888054794446
2012-07-29;6151.0;2012;7;29;6;True;7874.0;11832.0;28681.95;9045.65656756575;20254.5627788945;10588.25;11998.163227261028;12068.716291272996
2012-07-30;19205.0;2012;7;30;0;True;6151.0;32192.0;24851.65;6288.840788931702;13202.78138944725;30246.75;32633.281432611828;33230.39111435887
2012-07-31;19777.0;2012;7;31;1;True;19205.0;34511.0;22687.25;18589.944799472938;16203.890694723625;31277.25;34862.046864269585;34820.72490640369
2012-08-01;19656.0;2012;8;1;2;True;19777.0;33568.0;23128.7;19720.473561879666;17990.445347361812;26298.5;33913.925388981734;33019.41895960244
2012-08-02;16910.0;2012;8;2;3;True;19656.0;33762.0;23911.1;19659.07016961332;18823.222673680906;30897.5;34208.575206218266;34645.74032881754
2012-08-03;17619.0;2012;8;3;4;True;16910.0;32415.0;22382.9;17040.90810331492;17866.611336840455;29551.5;32761.134467366515;32933.809280111374
2012-08-04;10182.0;2012;8;4;5;True;17619.0;7874.0;20693.7;17591.47181444357;17742.805668420227;13522.375;8248.593824590896;12346.444027397223
2012-08-05;7262.0;2012;8;5;6;True;10182.0;6151.0;18355.1;10534.831991163981;13962.402834210114;9487.25;6429.436344155287;9109.8581456365
2012-08-06;18491.0;2012;8;6;0;True;7262.0;19205.0;15705.1;7417.84914243638;10612.201417105058;27382.25;19844.441972981516;26217.695557179435
2012-08-07;19627.0;2012;8;7;1;True;18491.0;19777.0;14312.7;17963.70710202078;14551.600708552529;28429.25;20495.335564965222;27298.862453201844
2012-08-08;19769.0;2012;8;8;2;True;19627.0;19656.0;15488.0;19547.795576286702;17089.300354276264;28089.5;20334.948828046752;26337.70947980122
2012-08-09;19420.0;2012;8;9;3;True;19769.0;16910.0;16849.8;19758.46645601365;18429.15017713813;27828.5;17733.741676486585;25777.87016440877
2012-08-10;5334.0;2012;8;10;4;True;19420.0;17619.0;16871.3;19436.117450286365;18924.575088569065;26641.5;18340.05402225555;25276.404640055687
2012-08-11;6444.0;2012;8;11;5;True;5334.0;10182.0;15427.0;6005.52940239459;12129.287544284532;14380.875;10089.933039266234;11264.22201369861
2012-08-12;6400.0;2012;8;12;6;True;6444.0;7262.0;14105.8;6423.120447733076;9286.643772142266;10277.75;7222.354111626442;8185.92907281825
2012-08-13;16408.0;2012;8;13;0;True;6400.0;18491.0;13054.8;6401.100973701575;7843.321886071133;28152.75;18555.449617761027;22354.34777858972
2012-08-14;17201.0;2012;8;14;1;True;16408.0;19627.0;12933.7;15931.480998747695;12125.660943035567;29259.75;19668.349312617393;23462.931226600922
2012-08-15;17259.0;2012;8;15;2;True;17201.0;19769.0;13635.6;17140.546714226082;14663.330471517784;28754.5;19795.949944192704;23053.35473990061
2012-08-16;15741.0;2012;8;16;3;True;17259.0;19420.0;14635.3;17253.3593673441;15961.165235758892;28636.5;19339.7019845946;22598.935082204385
2012-08-17;16099.0;2012;8;17;4;True;15741.0;5334.0;14360.3;15813.017112730671;15851.082617879445;24054.25;5953.335905821694;15305.202320027844
2012-08-18;14308.0;2012;8;18;5;True;16099.0;6444.0;14007.5;16085.38176727289;15975.041308939723;9965.625;6617.615859012678;8854.111006849305
2012-08-19;12798.0;2012;8;19;6;True;14308.0;6400.0;13461.4;14392.637227012994;15141.520654469861;7911.25;6439.159719601259;7292.964536409125
2012-08-20;32063.0;2012;8;20;0;True;12798.0;16408.0;12799.2;12873.935106048237;13969.76032723493;21574.0;16510.259505607668;19381.17388929486
2012-08-21;33492.0;2012;8;21;1;True;32063.0;17201.0;15472.1;31149.235005049915;23016.380163617465;22779.0;17318.492824410354;20331.96561330046
2012-08-22;34181.0;2012;8;22;2;True;33492.0;17259.0;18176.9;33380.43976214524;28254.19008180873;22563.0;17379.807140199653;20156.177369950303
2012-08-23;34319.0;2012;8;23;3;True;34181.0;15741.0;20955.0;34142.87808391168;31217.595040904365;21458.25;15912.366761171172;19169.967541102193
2012-08-24;33194.0;2012;8;24;4;True;34319.0;16099.0;22746.1;34310.613242091036;32768.29752045218;17866.75;15615.873138372463;15702.10116001392
2012-08-25;20635.5;2012;8;25;5;True;33194.0;14308.0;24345.4;33247.17205914719;32981.14876022609;9702.0;13941.791231381556;11581.055503424654
2012-08-26;16515.0;2012;8;26;6;True;20635.5;12798.0;24683.05;21236.055812340343;26808.324380113045;8152.75;12495.198081885774;10045.482268204563
2012-08-27;36913.0;2012;8;27;0;True;16515.0;32063.0;24760.45;16739.812181540015;21661.662190056522;21541.75;31322.39330979084;25722.08694464743
2012-08-28;39289.0;2012;8;28;1;True;36913.0;33492.0;26841.85;35952.37200864476;29287.33109502826;22524.25;32721.83299163859;26911.98280665023
2012-08-29;39632.0;2012;8;29;2;True;39289.0;34181.0;29339.95;39130.11295279261;34288.16554751413;22716.25;33380.943197152366;27168.58868497515
2012-08-30;39706.0;2012;8;30;3;True;39632.0;34319.0;32023.35;39608.100616799646;36960.082773757065;21597.5;33442.49365529387;26744.483770551094
2012-08-31;36973.0;2012;8;31;4;True;39706.0;33194.0;32787.65;39701.33812460951;38333.04138687853;18061.5;32356.9463399225;24448.05058000696
2012-09-01;18667.5;2012;9;1;5;True;36973.0;20635.5;33135.75;37102.92086307664;37653.02069343926;12892.375;20316.75196339912;16108.277751712327
2012-09-02;19381.0;2012;9;2;6;True;18667.5;16515.0;31584.4;19545.377183956032;28160.26034671963;10743.75;16323.58086104218;13280.241134102282
2012-09-03;18330.0;2012;9;3;0;True;19381.0;36913.0;30090.6;19388.82748495029;23770.630173359816;25968.75;36646.780633799564;31317.543472323716
2012-09-04;52487.0;2012;9;4;1;True;18330.0;39289.0;28604.2;18380.420356426202;21050.315086679908;27402.25;38976.2777615066;33100.49140332511
2012-09-05;54547.0;2012;9;5;2;True;52487.0;39632.0;31789.35;50862.87715982982;36768.657543339956;27710.25;39334.330628435826;33400.29434248758
2012-09-06;56389.0;2012;9;6;3;True;54547.0;39706.0;35592.55;54371.56557903952;45657.82877166998;27296.5;39407.73779310923;33225.24188527555
2012-09-07;57053.0;2012;9;7;4;True;56389.0;36973.0;37540.15;56292.931694239975;51023.414385834985;22900.0;36753.18792094869;30710.52529000348
2012-09-08;17980.5;2012;9;8;5;True;57053.0;18667.5;39316.55;57016.80627115429;54038.20719291749;15013.75;18746.03580778091;17387.888875856162
2012-09-09;13791.0;2012;9;9;6;True;17980.5;19381.0;37151.4;19839.371727197824;36009.35359645875;13773.5;19235.40861243058;16330.62056705114
2012-09-10;46933.0;2012;9;10;0;True;13791.0;18330.0;34559.9;14079.017701295135;24900.176798229375;25928.5;19202.22764922855;24823.771736161856
2012-09-11;48227.0;2012;9;11;1;True;46933.0;52487.0;35555.9;45368.524652442626;35916.588399114684;35617.25;51843.63227435746;42793.745701662556
2012-09-12;49411.0;2012;9;12;2;True;48227.0;54547.0;38511.85;48090.882126306795;42071.79419955734;36404.75;53822.58717278266;43973.64717124379
2012-09-13;48426.0;2012;9;13;3;True;49411.0;56389.0;41514.85;49348.13724410985;45741.39709977867;36538.75;55580.368466338536;44807.120942637775
2012-09-14;48745.0;2012;9;14;4;True;48426.0;57053.0;44524.45;48469.91129733856;47083.698549889334;35829.75;56086.34228194994;43881.76264500174
2012-09-15;10561.5;2012;9;15;5;True;48745.0;17980.5;44150.25;48731.900537968504;47914.34927494467;17897.875;18016.954086084806;17684.194437928083
2012-09-16;6980.0;2012;9;16;6;True;10561.5;13791.0;39751.7;12379.138120855645;29237.924637472333;15621.25;14050.257552972886;15060.81028352557
2012-09-17;21043.0;2012;9;17;0;True;6980.0;46933.0;34810.8;7237.10181527884;18108.962318736165;33559.75;45612.48703091565;35878.38586808093
2012-09-18;18786.0;2012;9;18;1;True;21043.0;48227.0;31209.8;20385.57627691804;19575.981159368082;43373.75;48399.22058449322;45510.37285083128
2012-09-19;21989.0;2012;9;19;2;True;18786.0;49411.0;31290.35;18862.17029890086;19180.99057968404;44442.75;49621.07557965632;46692.323585621896
2012-09-20;21888.0;2012;9;20;3;True;21989.0;48426.0;32110.15;21840.103347566706;20584.99528984202;44710.0;48766.68421268279;46616.56047131889
2012-09-21;22451.0;2012;9;21;4;True;21888.0;48745.0;29605.65;21885.71920702699;21236.497644921008;43991.25;49094.5877277119;46313.38132250087
